vid,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
0_05_07_1605639069-yase,28.9721,1920,1080,yuv420p,30.0,240,8,4592903
0_05_07_1606739885-yase,33.9329,1920,1080,yuv420p,30.0,240,8,4525853
0_05_07_1607968498-yase,27.7203,1920,1080,yuv420p,30.0,240,8,3518054
0_05_07_1608316588-yase,61.0185,1080,1920,yuv420p,60.0,480,8,6097339
0_05_07_1608810575-yase,51.7294,1920,1080,yuv420p,30.0,240,8,5533834
0_05_07_1609477021-yase,59.3581,1080,1920,yuv420p,30.0,240,8,2094089
0_05_07_1610384401-yase,56.0708,1920,1080,yuv420p,30.0,240,8,2312225
0_05_07_1610449376-yase,48.0028,640,360,yuv420p,30.0,240,8,1118852
0_05_07_1611517062-yase,56.6917,1080,1920,yuv420p,30.0,240,8,1975319
0_05_07_1611671253-yase,38.6515,1440,1080,yuv420p,30.0,240,8,2341727
0_05_07_1611770302-yase,41.7728,1920,1080,yuv420p,30.0,240,8,4218493
0_05_07_1612376610-yase,43.7333,1922,1080,yuv420p,30.0,240,8,1879416
0_05_07_1614102218-yase,47.2486,1080,1920,yuv420p,30.0,240,8,3923022
0_05_07_1614256729-yase,54.2958,1920,1080,yuv420p,60.0,480,8,6201838
0_05_07_1615709670-yase,64.8593,1920,1080,yuv420p,30.0,240,8,6610938
0_05_07_1616114360-yase,64.8515,1080,1920,yuv420p,30.0,240,8,8323154
0_05_07_1617556647-yase,51.7052,1920,1080,yuv420p,30.0,240,8,1376027
0_05_07_1618985575-yase,47.356,1440,2560,yuv420p,60.0,480,8,19221965
0_05_07_1620979542-yase,26.4323,1280,576,yuv420p,33.18114585693321,266,8,1050974
0_05_07_500001603805938-yase,44.0892,1920,1080,yuv420p,30.0,240,8,4030958
0_05_07_500001604101963-yase,56.7414,1920,1080,yuv420p,30.0,240,8,8154532
0_05_07_500001607305645-yase,62.2312,1080,1920,yuv420p,30.0,240,8,580375
0_05_07_500001607345464-yase,57.2276,1080,1920,yuv420p,30.0,240,8,1347343
0_05_07_500001609304824-yase,44.29,960,720,yuv420p,30.0,240,8,476659
0_05_07_500001610443648-yase,52.9924,720,1440,yuvj420p,30.0,240,8,1570293
0_05_07_500001610469140-yase,45.077,1280,720,yuv420p,30.0,240,8,2442259
0_05_07_500001611403808-yase,34.5338,1440,2560,yuv420p,60.0,480,8,6805006
0_05_07_500001611413981-yase,44.8609,854,480,yuv420p,30.0,240,8,279082
0_05_07_500001615651665-yase,41.3536,1920,1080,yuv420p,30.0,240,8,6617331
0_05_07_500001615706878-yase,47.7886,1920,1080,yuv420p,30.0,240,8,6315996
0_05_08_25642865711-yase,46.3114,1920,1080,yuv420p,30.0,240,8,1335648
0_05_08_25643783388-yase,48.2754,1080,2118,yuv420p,30.0,240,8,3667339
0_05_08_25659183322-yase,49.9211,1920,1080,yuv420p,30.0,240,8,7912847
0_05_08_25684869312-yase,53.8538,1920,1080,yuv420p,60.0,480,8,10811924
0_05_08_25687755313-yase,47.0911,3840,2160,yuv420p,30.0,240,8,21519517
0_05_08_25695947680-yase,58.2039,720,960,yuv420p,30.0,240,8,2598726
0_05_08_25697649509-yase,35.7168,1920,1080,yuv420p,30.0,240,8,5138345
0_05_08_25698111098-yase,50.3081,1920,1080,yuv420p,30.0,240,8,2482767
0_05_08_25699158974-yase,46.5721,1920,1080,yuv420p,30.0,240,8,6265224
0_05_08_25703354270-yase,57.8132,1920,1080,yuv420p,30.0,240,8,4716442
0_05_08_25704402378-yase,63.2087,720,1280,yuv420p,30.0,240,8,1655780
0_05_08_25712853336-yase,48.6342,1920,1080,yuv420p,60.0,480,8,4170074
0_05_08_25715214877-yase,54.6195,1920,1080,yuv420p,30.0,240,8,2890293
0_05_08_25719866230-yase,54.3306,1080,1920,yuv420p,30.0,240,8,8418813
0_05_08_25721242585-yase,38.4469,854,480,yuv420p,30.0,240,8,667367
0_05_08_25729304948-yase,63.5097,1920,1080,yuv420p,30.0,240,8,11978272
0_05_08_25738805715-yase,65.0968,1080,1920,yuv420p,30.0,240,8,3770753
0_05_08_25741495720-yase,57.0924,854,480,yuv420p,24.0,192,8,61889
0_05_08_25747981691-yase,55.615,1920,1080,yuv420p,120.0,959,8,4261859
0_05_08_25755388080-yase,57.6604,1920,1080,yuv420p,59.94005994005994,480,8,3293021
0_05_08_25769018458-yase,51.0944,1080,1926,yuv420p,30.0,240,8,4791088
0_05_08_25769412848-yase,49.8843,1080,1920,yuv420p,30.0,240,8,4744909
0_05_08_25782126659-yase,35.739,1280,720,yuv420p,24.0,192,8,2369549
0_05_08_25793855682-yase,38.2394,1280,720,yuv420p,30.0,240,8,1708465
0_05_08_25813648679-yase,63.2834,1080,1920,yuv420p,60.0,480,8,8975689
0_05_08_25816076092-yase,43.1842,1920,1080,yuv420p,50.0,400,8,1861889
0_05_08_25816401682-yase,42.8527,1920,1080,yuv420p,60.0,480,8,5403118
0_05_08_25820136726-yase,57.7639,1920,1080,yuv420p,25.0,200,8,1335291
0_05_08_25820727940-yase,47.9304,1920,1080,yuv420p,30.0,240,8,5469818
0_05_08_25837503034-yase,38.4512,1920,1080,yuv420p,29.97002997002997,240,8,6237663
0_05_08_25837768646-yase,42.6781,1936,1080,yuv420p,30.0,240,8,4247963
0_05_08_25864242916-yase,43.2364,1280,720,yuv420p,25.0,200,8,2370796
0_05_08_25879056351-yase,51.6018,1920,1080,yuv420p,60.0,480,8,17405050
0_05_08_25889934009-yase,49.9951,720,1280,yuv420p,24.0064017071219,193,8,1889418
0_05_08_25893473941-yase,56.3767,1080,1080,yuv420p,30.0,240,8,1001580
0_05_08_25898584991-yase,60.2555,1920,1080,yuv420p,30.0,240,8,4324496
0_05_08_25909004435-yase,61.7177,1080,1920,yuv420p,60.02047625885455,480,8,6361153
0_05_08_25972509529-yase,58.1656,3840,2160,yuv420p,30.0,240,8,21828755
0_05_08_500001659320657-yase,39.342,1440,1080,yuv420p,30.0,240,8,1665309
0_06_00_1356298453,59.0925,1920,1080,yuv420p,60.0,480,8,17529723
0_06_00_1443226944,36.3049,1440,1080,yuv420p,30.0,240,0,12687952
0_06_00_1483846691,37.9336,1920,1080,yuv420p,30.0,240,0,11098773
0_06_00_1487647306,20.4085,960,720,yuv420p,30.0,242,8,2587809
0_06_00_1499225731,50.0258,1080,1920,yuv420p,30.0,240,8,8298466
0_06_00_1514763561,31.8069,2160,2160,yuv420p,30.0,240,0,7123583
0_06_00_1516064973,44.4911,1920,1080,yuv420p,25.0,201,8,9018440
0_06_00_1522425162,35.1099,1080,1920,yuv420p,30.0,240,8,10064200
0_06_00_1523540252,57.5805,886,1920,yuv420p,59.94005994005994,480,0,17712807
0_06_00_1525049053,41.6058,1080,1920,yuv420p,30.0,240,8,15847326
0_06_00_1525319964,42.3753,1920,1080,yuv420p,30.0,240,8,9464054
0_06_00_1525518700,56.7783,2160,3840,yuv420p,30.0,242,8,14534267
0_06_00_1526158198,45.8558,1080,1920,yuv420p,30.0,240,0,2341081
0_06_00_1526466665,39.216,1080,1080,yuv420p,30.0,240,8,17371800
0_06_00_1526763633,59.8265,2160,3840,yuv420p,60.00240009600384,481,0,52210950
0_06_00_1527708256,51.6167,1920,1080,yuv420p,60.0,483,8,11900944
0_06_00_1529884293,43.7278,1080,1920,yuv420p,30.0,240,0,2358235
0_06_00_1530403868,51.3257,1920,1080,yuv420p,30.0,241,8,16266932
0_06_00_1530741395,65.4083,1080,1920,yuv420p,60.0,481,8,15414086
0_06_00_1530782618,53.7283,1080,1920,yuv420p,60.0,482,0,17761869
0_06_00_1531972086,16.4441,1600,1600,yuv420p,55.0,440,8,56827376
0_06_00_1532097635,66.6131,1080,1920,yuv420p,60.0,480,0,17868748
0_06_00_1532241111,58.198,2160,3840,yuv420p,30.0,240,8,41321934
0_06_00_1532262518,40.6194,1920,1080,yuv420p,30.0,240,0,4909185
0_06_00_1532856467,49.6012,1280,720,yuv420p,30.0,240,8,4930012
0_06_00_1534183420,60.51,3840,2160,yuv420p,30.0,240,8,59965970
0_06_00_1534797881,13.3279,1920,1080,yuv420p,30.0,240,0,2357207
0_06_00_1535478750,42.4306,2160,3840,yuv420p,30.0,240,0,6590373
0_06_00_1536121744,58.286,1080,1920,yuv420p,60.00240009600384,471,0,21957071
0_06_00_1536548073,68.7329,3840,2160,yuv420p,60.0,481,8,19858957
0_06_00_1536607473,66.1029,1080,1920,yuv420p,59.94005994005994,481,0,18013650
0_06_00_1537850160,33.2965,3840,2160,yuv420p,30.0,241,8,27046393
0_06_00_1538091054,60.4425,1920,1080,yuv420p,30.0,241,8,10653331
0_06_00_1539671841,60.9543,1080,1920,yuv420p,30.0,241,8,9955118
0_06_00_1539851068,49.0204,1440,2560,yuv420p,30.0,240,8,15704423
0_06_00_1540548451,65.9927,2160,3840,yuv420p,60.00240009600384,481,0,52181924
0_06_00_1540798216,54.1866,1920,1080,yuv420p,30.0,240,8,12125063
0_06_00_1540824562,36.845,1080,1920,yuv420p,30.0,240,8,9467440
0_06_00_1541756115,64.8111,1920,1080,yuv420p,25.0,200,8,6508425
0_06_00_1543536668,52.3509,1920,1080,yuv420p,30.0,241,8,6174969
0_06_00_1543666569,44.9929,1920,1080,yuv420p,60.0,483,8,13810968
0_06_00_1543744122,62.77,1080,1920,yuv420p10le,60.0,481,0,13072724
0_06_00_1544179106,61.6957,1920,1080,yuv420p,30.0,240,0,9606914
0_06_05_1601320346-yase,49.5038,1920,1080,yuv420p,60.0,480,8,6420122
0_06_05_1604560854-yase,46.8002,1080,1920,yuv420p,29.97002997002997,240,8,3632427
0_06_05_1605521529-yase,42.2807,3840,1728,yuv420p,60.0,480,8,14239577
0_06_05_1606452688-yase,57.3229,1920,1080,yuv420p,25.0,200,8,3164246
0_06_05_1607512696-yase,56.262,1920,1080,yuv420p,30.0,240,8,1077629
0_06_05_1607947535-yase,52.2985,1080,1920,yuv420p,30.0,240,8,2458592
0_06_05_1609685744-yase,55.631,1080,1920,yuv420p,30.0,240,8,3534927
0_06_05_1611472647-yase,43.0409,720,1280,yuv420p,29.97002997002997,240,8,3682431
0_06_05_1611852535-yase,52.8736,1920,1080,yuv420p,30.0,240,8,6841861
0_06_05_1617403493-yase,57.7428,1080,1920,yuv420p,30.0,240,8,4903083
0_06_05_1618600654-yase,61.9403,1920,1080,yuv420p,30.0,240,8,803592
0_06_05_1621033809-yase,46.1642,1920,1080,yuv420p,30.0,240,8,4007169
0_06_05_1621207417-yase,59.1073,1920,1080,yuv420p,30.0,240,8,1720666
0_06_05_500001603331527-yase,34.2892,1080,1920,yuv420p,30.0,240,8,6935314
0_06_05_500001604030682-yase,28.4301,1920,1080,yuv420p,30.0,240,8,1323847
0_06_05_500001605295034-yase,58.5107,1080,1920,yuv420p,120.0,959,8,6993998
0_06_05_500001612402975-yase,46.6371,590,1280,yuv420p,31.303892687705925,251,8,1110447
0_06_05_500001614747522-yase,43.1819,1080,1906,yuv420p,30.0,240,8,2753295
0_06_06_1600709742-yase,56.7381,1080,1440,yuv420p,60.0,480,8,6512443
0_06_06_1602100119-yase,63.9178,1890,1080,yuv420p,30.0,240,8,339398
0_06_06_1603437252-yase,62.9434,720,1280,yuv420p,30.0,240,8,7433369
0_06_06_1604243866-yase,47.9062,720,1280,yuv420p,60.0,480,8,2459258
0_06_06_1604556630-yase,56.0799,720,1280,yuv420p,30.0,240,8,1189918
0_06_06_1606665083-yase,46.1426,1280,720,yuv420p,59.94005994005994,480,8,2676713
0_06_06_1607704641-yase,35.297,1080,1920,yuv420p,29.0,232,8,3238762
0_06_06_1608121324-yase,40.6448,360,640,yuv420p,30.0,240,8,604339
0_06_06_1608204317-yase,35.8248,1440,1080,yuv420p,30.0,240,8,2378003
0_06_06_1609565960-yase,57.7327,3840,2160,yuv420p,60.0,480,8,35360425
0_06_06_1609630275-yase,63.3016,2160,3840,yuv420p,30.0,240,8,17141760
0_06_06_1610932808-yase,52.8917,1080,1920,yuv420p,30.0,240,8,5421801
0_06_06_1611484629-yase,45.2781,1280,720,yuv420p,25.0,200,8,4622669
0_06_06_1611508403-yase,50.5321,1080,1920,yuv420p,30.0,240,8,5890003
0_06_06_1612102347-yase,50.1802,1080,1920,yuv420p,19.75,158,8,2285078
0_06_06_1612253521-yase,60.6996,1080,1920,yuv420p,30.0,240,8,6504860
0_06_06_1615126733-yase,58.2692,1920,1080,yuv420p,30.0,240,8,3502607
0_06_06_1615642277-yase,34.0231,1080,1920,yuv420p,30.0,240,8,5984999
0_06_06_1616801953-yase,38.3457,3840,2160,yuv420p,30.0,240,8,19214878
0_06_06_1618115830-yase,60.1033,1920,1080,yuv420p,25.0,200,8,2845925
0_06_06_500001601476286-yase,43.3401,1920,888,yuv420p,30.0,240,8,5475929
0_06_06_500001601997924-yase,41.8061,1920,1080,yuv420p,30.0,240,8,2892980
0_06_06_500001613039647-yase,23.8238,640,480,yuv420p,24.0,192,8,483272
0_06_06_500001613520265-yase,49.3345,2160,1080,yuv420p,50.0,400,8,6662695
0_06_06_500001615523881-yase,49.3587,1920,1080,yuv420p,30.0,240,8,6890346
0_06_07_1601118790-yase,51.3314,1920,1080,yuv420p,30.0,240,8,12035772
0_06_07_1601202323-yase,50.8281,720,1280,yuv420p,30.0,240,8,1116735
0_06_07_1601464925-yase,52.2998,720,770,yuvj420p,30.0,240,8,796743
0_06_07_1602193951-yase,61.8495,3840,2160,yuv420p,60.0,480,8,17443145
0_06_07_1602225833-yase,52.8203,1080,1920,yuv420p,30.0,240,8,1721313
0_06_07_1603206703-yase,56.534,1920,1080,yuv420p,59.94005994005994,480,8,4693403
0_06_07_1603213430-yase,30.5568,1920,1080,yuv420p,30.0,240,8,9573797
0_06_07_1603692168-yase,48.5904,1080,1920,yuv420p,30.0,240,8,3572745
0_06_07_1603811985-yase,53.9633,1920,1080,yuv420p,29.97002997002997,240,8,2265311
0_06_07_1603853199-yase,38.4794,888,492,yuv420p,60.0,480,8,1324565
0_06_07_1604177171-yase,47.3744,1080,1920,yuv420p,30.0,240,8,2176888
0_06_07_1604913441-yase,60.8085,1920,1080,yuv420p,60.0,480,8,3395195
0_06_07_1605286520-yase,51.6406,1920,1080,yuv420p,25.0,200,8,7162768
0_06_07_1605710260-yase,49.6287,1920,1080,yuv420p,30.0,240,8,1949530
0_06_07_1606242886-yase,44.7126,1280,720,yuv420p,30.0,240,8,680376
0_06_07_1607414226-yase,62.261,1080,1920,yuv420p,30.0,240,8,1752137
0_06_07_1607771753-yase,61.196,1920,1080,yuv420p,60.0,480,8,6150061
0_06_07_1607939731-yase,57.8008,1920,1080,yuv420p,50.0,400,8,1215589
0_06_07_1607977844-yase,49.0274,1280,720,yuv420p,25.0,200,8,677952
0_06_07_1608215886-yase,52.1674,720,1000,yuvj420p,60.0,480,8,1760370
0_06_07_1609376712-yase,62.796,1080,1920,yuv420p,60.0,480,8,10294537
0_06_07_1609417887-yase,50.3349,1440,2560,yuv420p,30.0,240,8,7191258
0_06_07_1609731448-yase,39.0325,640,480,yuv420p,24.0,192,8,483717
0_06_07_1609918467-yase,54.3623,1920,1080,yuv420p10le,30.0,240,10,6122470
0_06_07_1609927923-yase,55.0227,1920,1080,yuv420p,23.976023976023978,192,8,2129629
0_06_07_1611171147-yase,52.2402,1920,1080,yuv420p,30.0,240,8,5695176
0_06_07_1611178922-yase,57.9568,1080,1920,yuv420p,30.0,240,8,6470068
0_06_07_1611379534-yase,55.521,1920,1080,yuv420p,30.0,240,8,1637739
0_06_07_1611843085-yase,46.0079,360,640,yuv420p,29.97,240,8,739583
0_06_07_1612100428-yase,52.2049,1600,2842,yuv420p,45.0,360,8,5704071
0_06_07_1614765665-yase,55.3417,1080,1920,yuv420p,30.005302963095275,240,8,3272354
0_06_07_1615082893-yase,26.2915,856,480,yuv420p,30.0,240,8,831418
0_06_07_1615677574-yase,59.9831,1080,1920,yuv420p,60.0,480,8,3947223
0_06_07_1616121199-yase,58.7895,1080,1920,yuv420p10le,30.0,240,10,4600633
0_06_07_1616138699-yase,25.4007,1080,1906,yuv420p,30.0,240,8,3476946
0_06_07_1617408029-yase,51.7917,1280,720,yuv420p,25.0,200,8,877884
0_06_07_1617410155-yase,45.4899,1920,1080,yuv420p,30.0,240,8,4435672
0_06_07_1617878659-yase,45.289,1440,1080,yuv420p,30.0,240,8,3239390
0_06_07_1619310039-yase,52.5491,720,1280,yuv420p,30.0,240,8,1010892
0_06_07_1619531177-yase,32.1326,1920,1080,yuv420p,25.0,200,8,4797109
0_06_07_1620257620-yase,54.1298,1080,1920,yuv420p,30.0,240,8,4795704
0_06_07_1620988614-yase,51.597,1920,1080,yuv420p,30.0,240,8,4319734
0_06_07_500001603128930-yase,54.8614,1920,1080,yuv420p,30.0,240,8,3765175
0_06_07_500001604247501-yase,65.3786,1080,1440,yuv420p,30.0,240,8,496381
0_06_07_500001609897574-yase,52.9388,1920,1080,yuv420p,30.0,240,8,994946
0_06_07_500001609967931-yase,58.6059,1080,1920,yuv420p,30.0,240,8,2834184
0_06_07_500001613586839-yase,50.7864,1920,1080,yuv420p,30.0,240,8,8636766
0_06_07_500001613605173-yase,42.6977,1584,720,yuv420p,49.0,392,8,2582351
0_06_08_25622354306-yase,46.2262,1920,1080,yuv420p,30.0,240,8,3072566
0_06_08_25629493642-yase,54.391,1920,1080,yuv420p,30.0,240,8,926375
0_06_08_25630022442-yase,50.8266,1088,1920,yuv420p,60.0,480,8,2205980
0_06_08_25655249511-yase,49.2139,3840,2160,yuv420p,60.0,480,8,15456113
0_06_08_25662591696-yase,55.8956,1920,1080,yuv420p,30.0,240,8,14495735
0_06_08_25665148648-yase,32.4023,1920,1080,yuv420p,30.0,240,8,4308578
0_06_08_25669015801-yase,57.2478,1920,1080,yuv420p,50.0,400,8,5937942
0_06_08_25682249337-yase,47.9303,1920,1080,yuv420p,25.0,200,8,4498707
0_06_08_25684675515-yase,42.8138,1280,716,yuv420p,60.0,480,8,2505080
0_06_08_25695750033-yase,55.9708,1920,1080,yuv420p,25.0,200,8,1353308
0_06_08_25710232602-yase,58.5176,3840,2160,yuv420p,29.97002997002997,240,8,32551991
0_06_08_25714558053-yase,54.3247,1080,1920,yuv420p,60.006349818234845,480,8,5498873
0_06_08_25733236916-yase,51.0657,1280,720,yuv420p,30.0,240,8,718011
0_06_08_25742738265-yase,45.9311,960,720,yuv420p,25.0,200,8,1301638
0_06_08_25743393598-yase,48.7873,2160,3840,yuv420p,30.0,240,8,7642067
0_06_08_25754995291-yase,43.4036,1920,1080,yuv420p,30.0,240,8,3370211
0_06_08_25758141996-yase,44.8196,720,1280,yuv420p,30.0,240,8,2929945
0_06_08_25758533335-yase,50.2667,3840,2160,yuv420p,30.0,240,8,19279947
0_06_08_25770001391-yase,42.8509,1080,1920,yuv420p,30.0,240,8,1548820
0_06_08_25781798882-yase,48.5683,1080,1920,yuv420p,30.0,240,8,3200128
0_06_08_25783439041-yase,40.0532,1920,1080,yuv420p,30.0,240,8,3008677
0_06_08_25797002555-yase,59.78,2560,1440,yuv420p,30.0,240,8,7042379
0_06_08_25806441340-yase,60.3981,2160,3840,yuv420p,30.0,240,8,17140830
0_06_08_25824461840-yase,63.8894,1080,1920,yuv420p,60.0,480,8,4499569
0_06_08_25826165244-yase,59.3478,720,1280,yuv420p,22.25,178,8,908555
0_06_08_25840257310-yase,36.5767,3840,2160,yuvj420p,25.0,200,8,36158780
0_06_08_25846154656-yase,40.5238,1440,1080,yuv420p,30.0,240,8,2887600
0_06_08_25854609194-yase,61.5782,1080,1920,yuv420p,30.0,240,8,4769460
0_06_08_25876693501-yase,59.5039,3840,2160,yuv420p,60.0,480,8,32131440
0_06_08_25880301199-yase,62.2644,1920,1080,yuv420p,30.0,240,8,1791927
0_06_08_25900417503-yase,58.9148,1920,1080,yuv420p,30.0,240,8,4752793
0_06_08_25923747928-yase,41.6441,888,1920,yuvj420p,50.0,400,8,3735616
0_06_08_25960384065-yase,57.8349,720,1296,yuv420p,30.0,240,8,289331
0_06_08_25980305543-yase,23.5341,960,720,yuv420p,29.97002997002997,240,8,2711437
0_07_00_1424521699,54.534,1920,1080,yuv420p,60.0,480,8,7400605
0_07_00_1505837650,46.8283,1080,1920,yuv420p,60.0,492,8,17604180
0_07_00_1508075366,66.8372,3840,2160,yuv420p,60.0,481,8,7899828
0_07_00_1508220936,41.9064,1920,1080,yuv420p,50.0,402,8,20154468
0_07_00_1509641889,54.7878,1620,1080,yuv420p,30.0,242,8,429158
0_07_00_1513869431,38.3628,1372,1080,yuv420p,60.0,487,8,4804628
0_07_00_1522822613,69.4598,2560,1440,yuv420p,30.0,240,8,20557084
0_07_00_1523445303,52.8112,1920,1080,yuv420p,30.0,242,0,5999556
0_07_00_1526691076,49.1566,3840,2160,yuv420p,30.0,241,0,14930451
0_07_00_1526841818,61.9922,1920,1080,yuv420p,30.0,242,8,11905133
0_07_00_1526895314,53.6105,1920,1080,yuv420p,29.97002997002997,241,8,19573059
0_07_00_1527942813,59.4845,2160,3840,yuv420p,30.0,240,8,26907649
0_07_00_1529905964,45.0359,1920,1080,yuv420p,60.0,480,8,13766652
0_07_00_1529926441,19.0136,1920,1080,yuv420p,30.0,240,8,12225055
0_07_00_1530455140,50.0652,720,1072,yuv420p,30.0,162,8,815932
0_07_00_1530851632,47.3011,1920,1080,yuv420p,30.0,240,8,9333699
0_07_00_1530993175,16.2693,1440,1088,yuv420p,30.00030000300003,241,8,16776671
0_07_00_1531010601,42.2873,1920,1080,yuv420p,30.0,241,8,6825940
0_07_00_1531380135,61.7435,2160,3840,yuv420p,38.0,308,8,43352123
0_07_00_1531461377,64.0775,3840,2160,yuv420p,50.0,402,0,23397729
0_07_00_1531946972,65.0337,1080,1920,yuv420p,30.0,240,8,12970648
0_07_00_1533242654,49.0813,1920,1080,yuv420p,28.0,224,8,1604144
0_07_00_1533553845,50.1949,1920,1080,yuv420p,30.0,240,8,9578404
0_07_00_1534840030,45.1584,1920,1080,yuv420p,60.0,481,8,22375619
0_07_00_1536611496,43.0927,1920,1080,yuv420p,29.97002997002997,241,8,4683715
0_07_00_1539421693,61.9208,1920,1080,yuv420p,25.0,200,8,9555853
0_07_00_1539532012,38.5967,1920,1080,yuv420p,25.0,201,8,7456895
0_07_00_1539544044,45.3378,1920,1080,yuv420p,60.0,481,8,14833085
0_07_00_1539627766,39.9968,1080,1920,yuv420p,60.0,480,0,26526157
0_07_00_1539731270,53.2053,1920,1080,yuv420p,30.0,240,0,8591697
0_07_00_1540805285,53.6038,1920,1080,yuv420p,29.97002997002997,241,8,18955838
0_07_00_1541028220,49.3738,1280,720,yuv420p,30.0,242,8,2243606
0_07_00_1542152262,43.3396,1920,1080,yuv420p,29.97,240,8,5365590
0_07_00_1542567778,51.68,1920,1080,yuv420p,25.0,201,8,13945892
0_07_00_1543710272,66.1511,2560,1440,yuv420p,30.0,241,8,23049196
0_07_00_1543766378,43.2426,1920,1080,yuv420p,29.97002997002997,241,8,5767040
0_07_00_1544330955,53.9367,1920,1080,yuv420p,60.0,481,8,11616004
0_07_00_1545031779,53.4103,1920,1080,yuv420p,30.303030303030305,243,8,13684416
0_07_00_1546251027,42.1577,1920,1080,yuv420p,30.0,241,0,10376171
0_07_05_1596576179-yase,37.0557,1920,1080,yuvj420p,30.0,240,8,1501314
0_07_05_1603283991-yase,43.7708,720,1280,yuv420p,30.0,240,8,1754944
0_07_05_1611180147-yase,42.9093,1920,1080,yuv420p,25.0,200,8,5574794
0_07_05_1612369929-yase,50.8363,720,1600,yuv420p,20.498511155035413,164,8,1880142
0_07_05_1613541884-yase,44.0513,1920,1080,yuv420p,30.0,240,8,7994254
0_07_05_1615905310-yase,29.8747,640,352,yuv420p,23.0,184,8,867466
0_07_05_500001600765171-yase,50.0515,2160,3840,yuv420p,28.0,224,8,32678092
0_07_05_500001603208082-yase,48.7574,576,1024,yuv420p,30.0,240,8,1170772
0_07_05_500001604418503-yase,41.1539,720,960,yuv420p,30.0,240,8,1111534
0_07_05_500001608691295-yase,26.6468,1920,1080,yuv420p,30.0,240,8,166934
0_07_05_500001610518276-yase,54.3259,720,1280,yuv420p,30.0,240,8,1887959
0_07_05_500001611418477-yase,62.277,1920,1080,yuv420p,60.0,480,8,1469491
0_07_05_500001612525627-yase,17.0117,1912,1080,yuv420p,30.0,240,8,3662952
0_07_05_500001613581094-yase,50.0843,576,1024,yuv420p,30.0,240,8,944027
0_07_05_500001615530436-yase,18.905,1080,1920,yuv420p,30.0,240,8,3606262
0_07_06_1601143392-yase,66.4634,1080,1528,yuv420p,24.0,192,8,499348
0_07_06_1601206927-yase,54.7968,576,1024,yuv420p,30.0,240,8,1564270
0_07_06_1601483558-yase,61.934,1440,2560,yuv420p,30.0,240,8,9157356
0_07_06_1602665408-yase,12.2795,1936,1080,yuv420p,30.0,240,8,4628633
0_07_06_1602691388-yase,57.2229,1920,1080,yuv420p,23.976023976023978,192,8,2268560
0_07_06_1603706931-yase,56.4509,1920,1080,yuv420p,24.0,192,8,1845484
0_07_06_1603862519-yase,61.2213,3840,2160,yuv420p,30.0,240,8,5436726
0_07_06_1604405039-yase,32.0561,1080,1920,yuv420p,27.0,216,8,5329409
0_07_06_1605617053-yase,59.2839,1920,1080,yuv420p,25.0,200,8,94623
0_07_06_1606513304-yase,60.7196,1920,1080,yuv420p,60.0,480,8,11423588
0_07_06_1607493628-yase,48.5143,1920,1080,yuvj420p,30.0,240,8,3207940
0_07_06_1609291731-yase,63.8701,1920,1080,yuv420p,30.0,240,8,1576147
0_07_06_1609687197-yase,67.0519,1080,1080,yuv420p,25.0,200,8,280072
0_07_06_1611471157-yase,53.9516,1280,720,yuv420p,30.0,240,8,1386593
0_07_06_1612058000-yase,46.0609,1600,720,yuv420p,30.0,240,8,3061694
0_07_06_1612082036-yase,62.0225,1926,1080,yuv420p,30.0,240,8,958666
0_07_06_1612542927-yase,28.3442,400,300,yuv420p,15.0,120,8,150690
0_07_06_1612573727-yase,55.8164,1920,1080,yuv420p,29.97002997002997,240,8,4795216
0_07_06_1615511540-yase,31.6563,3840,2160,yuv420p,60.0,480,8,28680118
0_07_06_1618107230-yase,53.0887,1920,1080,yuv420p,24.336686159844053,195,8,313971
0_07_06_1619774993-yase,66.0176,1920,1080,yuv420p,24.0,192,8,1044827
0_07_06_1620058295-yase,47.4281,1920,1080,yuv420p,30.0,240,8,4648741
0_07_06_1620226187-yase,47.17,1080,1920,yuv420p,23.976023976023978,192,8,7970399
0_07_06_500001601100538-yase,63.9941,1440,1080,yuv420p,30.0,240,8,1528850
0_07_06_500001603000989-yase,20.4327,3840,2160,yuvj420p,59.94005994005994,480,8,53780145
0_07_06_500001603249669-yase,36.3279,1280,720,yuv420p,60.0,480,8,3744559
0_07_06_500001605161069-yase,36.3918,1920,1080,yuv420p,30.0,240,8,3115397
0_07_06_500001606653215-yase,47.7121,1920,1080,yuv420p,30.0,240,8,2702449
0_07_06_500001607411755-yase,63.2432,720,1280,yuv420p,30.0,240,8,308578
0_07_06_500001608313655-yase,44.5011,1080,1920,yuv420p,30.0,240,8,3114900
0_07_06_500001609342879-yase,55.5307,720,1280,yuv420p,30.0,240,8,3438458
0_07_06_500001612760746-yase,12.8192,720,1280,yuv420p,30.0,240,8,2309038
0_07_06_500001613558588-yase,35.4603,576,1024,yuv420p,30.0,240,8,373938
0_07_06_500001614641633-yase,34.6341,3840,2160,yuvj420p,120.0,960,8,45799144
0_07_06_500001615900533-yase,47.038,1920,1080,yuv420p,59.94005994005994,480,8,6427646
0_07_06_500001618081041-yase,60.2594,854,480,yuv420p,30.0,240,8,118134
0_07_06_500001618990235-yase,41.0498,576,1036,yuv420p,30.0,240,8,362946
0_07_06_500001620991412-yase,34.2219,1280,800,yuv420p,49.01472666641592,393,8,1985031
