vid,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
0_05_07_1604354839-yase,40.327,1280,720,yuv420p,25.0,200,8,1715900
0_05_07_1604373039-yase,71.7292,1080,1920,yuv420p,50.0,400,8,5565816
0_05_07_1604820690-yase,39.1411,1920,1080,yuv420p,30.0,240,8,2077428
0_05_07_1605639069-yase,28.6812,1920,1080,yuv420p,30.0,240,8,4592903
0_05_07_1606739885-yase,28.1441,1920,1080,yuv420p,30.0,240,8,4525853
0_05_07_1607968498-yase,34.3435,1920,1080,yuv420p,30.0,240,8,3518054
0_05_07_1608316588-yase,57.6853,1080,1920,yuv420p,60.0,480,8,6097339
0_05_07_1608810575-yase,50.3864,1920,1080,yuv420p,30.0,240,8,5533834
0_05_07_1609477021-yase,60.5281,1080,1920,yuv420p,30.0,240,8,2094089
0_05_07_1610384401-yase,53.974,1920,1080,yuv420p,30.0,240,8,2312225
0_05_07_1610449376-yase,37.0115,640,360,yuv420p,30.0,240,8,1118852
0_05_07_1611517062-yase,54.7823,1080,1920,yuv420p,30.0,240,8,1975319
0_05_07_1611671253-yase,40.5548,1440,1080,yuv420p,30.0,240,8,2341727
0_05_07_1611770302-yase,41.1293,1920,1080,yuv420p,30.0,240,8,4218493
0_05_07_1612376610-yase,31.7291,1922,1080,yuv420p,30.0,240,8,1879416
0_05_07_1614102218-yase,40.1199,1080,1920,yuv420p,30.0,240,8,3923022
0_05_07_1614256729-yase,55.225,1920,1080,yuv420p,60.0,480,8,6201838
0_05_07_1615709670-yase,64.7501,1920,1080,yuv420p,30.0,240,8,6610938
0_05_07_1616114360-yase,67.9387,1080,1920,yuv420p,30.0,240,8,8323154
0_05_07_1617556647-yase,39.3879,1920,1080,yuv420p,30.0,240,8,1376027
0_05_07_1618985575-yase,53.3199,1440,2560,yuv420p,60.0,480,8,19221965
0_05_07_1620979542-yase,29.5854,1280,576,yuv420p,33.18114585693321,266,8,1050974
0_05_07_500001603805938-yase,53.9254,1920,1080,yuv420p,30.0,240,8,4030958
0_05_07_500001604101963-yase,60.7115,1920,1080,yuv420p,30.0,240,8,8154532
0_05_07_500001607305645-yase,67.5406,1080,1920,yuv420p,30.0,240,8,580375
0_05_07_500001607345464-yase,57.7108,1080,1920,yuv420p,30.0,240,8,1347343
0_05_07_500001609304824-yase,36.9216,960,720,yuv420p,30.0,240,8,476659
0_05_07_500001610443648-yase,53.5768,720,1440,yuvj420p,30.0,240,8,1570293
0_05_07_500001610469140-yase,34.6583,1280,720,yuv420p,30.0,240,8,2442259
0_05_07_500001611403808-yase,49.2603,1440,2560,yuv420p,60.0,480,8,6805006
0_05_07_500001611413981-yase,26.486,854,480,yuv420p,30.0,240,8,279082
0_05_07_500001615651665-yase,48.4149,1920,1080,yuv420p,30.0,240,8,6617331
0_05_07_500001615706878-yase,38.683,1920,1080,yuv420p,30.0,240,8,6315996
0_05_08_25642865711-yase,36.6491,1920,1080,yuv420p,30.0,240,8,1335648
0_05_08_25643783388-yase,49.1618,1080,2118,yuv420p,30.0,240,8,3667339
0_05_08_25659183322-yase,50.415,1920,1080,yuv420p,30.0,240,8,7912847
0_05_08_25684869312-yase,61.8579,1920,1080,yuv420p,60.0,480,8,10811924
0_05_08_25687755313-yase,51.1961,3840,2160,yuv420p,30.0,240,8,21519517
0_05_08_25695947680-yase,61.8472,720,960,yuv420p,30.0,240,8,2598726
0_05_08_25697649509-yase,30.7397,1920,1080,yuv420p,30.0,240,8,5138345
0_05_08_25698111098-yase,50.0171,1920,1080,yuv420p,30.0,240,8,2482767
0_05_08_25699158974-yase,51.8538,1920,1080,yuv420p,30.0,240,8,6265224
0_05_08_25703354270-yase,60.8733,1920,1080,yuv420p,30.0,240,8,4716442
0_05_08_25704402378-yase,64.2688,720,1280,yuv420p,30.0,240,8,1655780
0_05_08_25712853336-yase,42.1775,1920,1080,yuv420p,60.0,480,8,4170074
0_05_08_25715214877-yase,55.8891,1920,1080,yuv420p,30.0,240,8,2890293
0_05_08_25719866230-yase,54.8881,1080,1920,yuv420p,30.0,240,8,8418813
0_05_08_25721242585-yase,25.4727,854,480,yuv420p,30.0,240,8,667367
0_05_08_25729304948-yase,68.2678,1920,1080,yuv420p,30.0,240,8,11978272
0_05_08_25738805715-yase,66.2976,1080,1920,yuv420p,30.0,240,8,3770753
0_05_08_25741495720-yase,59.3038,854,480,yuv420p,24.0,192,8,61889
0_05_08_25747981691-yase,59.8859,1920,1080,yuv420p,120.0,959,8,4261859
0_05_08_25755388080-yase,60.9878,1920,1080,yuv420p,59.94005994005994,480,8,3293021
0_05_08_25769018458-yase,54.8897,1080,1926,yuv420p,30.0,240,8,4791088
0_05_08_25769412848-yase,46.9598,1080,1920,yuv420p,30.0,240,8,4744909
0_05_08_25782126659-yase,25.5743,1280,720,yuv420p,24.0,192,8,2369549
0_05_08_25793855682-yase,24.3054,1280,720,yuv420p,30.0,240,8,1708465
0_05_08_25813648679-yase,66.409,1080,1920,yuv420p,60.0,480,8,8975689
0_05_08_25816076092-yase,36.4314,1920,1080,yuv420p,50.0,400,8,1861889
0_05_08_25816401682-yase,32.6776,1920,1080,yuv420p,60.0,480,8,5403118
0_05_08_25820136726-yase,58.1627,1920,1080,yuv420p,25.0,200,8,1335291
0_05_08_25820727940-yase,43.3729,1920,1080,yuv420p,30.0,240,8,5469818
0_05_08_25837503034-yase,41.7726,1920,1080,yuv420p,29.97002997002997,240,8,6237663
0_05_08_25837768646-yase,36.6718,1936,1080,yuv420p,30.0,240,8,4247963
0_05_08_25864242916-yase,39.5144,1280,720,yuv420p,25.0,200,8,2370796
0_05_08_25879056351-yase,48.6152,1920,1080,yuv420p,60.0,480,8,17405050
0_05_08_25889934009-yase,52.0203,720,1280,yuv420p,24.0064017071219,193,8,1889418
0_05_08_25893473941-yase,54.8812,1080,1080,yuv420p,30.0,240,8,1001580
0_05_08_25898584991-yase,69.7024,1920,1080,yuv420p,30.0,240,8,4324496
0_05_08_25909004435-yase,66.2743,1080,1920,yuv420p,60.02047625885455,480,8,6361153
0_05_08_25972509529-yase,62.4741,3840,2160,yuv420p,30.0,240,8,21828755
0_05_08_500001659320657-yase,32.7801,1440,1080,yuv420p,30.0,240,8,1665309
0_06_00_1356298453,58.0122,1920,1080,yuv420p,60.0,480,8,17529723
0_06_00_1443226944,31.6442,1440,1080,yuv420p,30.0,240,0,12687952
0_06_00_1483846691,31.0443,1920,1080,yuv420p,30.0,240,0,11098773
0_06_00_1487647306,27.7297,960,720,yuv420p,30.0,242,8,2587809
0_06_00_1499225731,50.1356,1080,1920,yuv420p,30.0,240,8,8298466
0_06_00_1514763561,20.9393,2160,2160,yuv420p,30.0,240,0,7123583
0_06_00_1516064973,41.3238,1920,1080,yuv420p,25.0,201,8,9018440
0_06_00_1522425162,25.9481,1080,1920,yuv420p,30.0,240,8,10064200
0_06_00_1523540252,59.1939,886,1920,yuv420p,59.94005994005994,480,0,17712807
0_06_00_1525049053,41.1259,1080,1920,yuv420p,30.0,240,8,15847326
0_06_00_1525319964,37.5506,1920,1080,yuv420p,30.0,240,8,9464054
0_06_00_1525518700,54.4105,2160,3840,yuv420p,30.0,242,8,14534267
0_06_00_1526158198,41.1131,1080,1920,yuv420p,30.0,240,0,2341081
0_06_00_1526466665,31.424,1080,1080,yuv420p,30.0,240,8,17371800
0_06_00_1526763633,59.7691,2160,3840,yuv420p,60.00240009600384,481,0,52210950
0_06_00_1527708256,47.7393,1920,1080,yuv420p,60.0,483,8,11900944
0_06_00_1529884293,39.2791,1080,1920,yuv420p,30.0,240,0,2358235
0_06_00_1530403868,45.6884,1920,1080,yuv420p,30.0,241,8,16266932
0_06_00_1530741395,66.5892,1080,1920,yuv420p,60.0,481,8,15414086
0_06_00_1530782618,63.6234,1080,1920,yuv420p,60.0,482,0,17761869
0_06_00_1531972086,24.7761,1600,1600,yuv420p,55.0,440,8,56827376
0_06_00_1532097635,66.0873,1080,1920,yuv420p,60.0,480,0,17868748
0_06_00_1532241111,57.7757,2160,3840,yuv420p,30.0,240,8,41321934
0_06_00_1532262518,37.5637,1920,1080,yuv420p,30.0,240,0,4909185
0_06_00_1532856467,48.929,1280,720,yuv420p,30.0,240,8,4930012
0_06_00_1534183420,62.4926,3840,2160,yuv420p,30.0,240,8,59965970
0_06_00_1534797881,23.8029,1920,1080,yuv420p,30.0,240,0,2357207
0_06_00_1535478750,38.8291,2160,3840,yuv420p,30.0,240,0,6590373
0_06_00_1536121744,57.1561,1080,1920,yuv420p,60.00240009600384,471,0,21957071
0_06_00_1536548073,70.6745,3840,2160,yuv420p,60.0,481,8,19858957
0_06_00_1536607473,70.2202,1080,1920,yuv420p,59.94005994005994,481,0,18013650
0_06_00_1537850160,26.7428,3840,2160,yuv420p,30.0,241,8,27046393
0_06_00_1538091054,59.594,1920,1080,yuv420p,30.0,241,8,10653331
0_06_00_1539671841,52.7034,1080,1920,yuv420p,30.0,241,8,9955118
0_06_00_1539851068,49.3261,1440,2560,yuv420p,30.0,240,8,15704423
0_06_00_1540548451,67.9323,2160,3840,yuv420p,60.00240009600384,481,0,52181924
0_06_00_1540798216,49.88,1920,1080,yuv420p,30.0,240,8,12125063
0_06_00_1540824562,29.7144,1080,1920,yuv420p,30.0,240,8,9467440
0_06_00_1541756115,69.9705,1920,1080,yuv420p,25.0,200,8,6508425
0_06_00_1543536668,47.1041,1920,1080,yuv420p,30.0,241,8,6174969
0_06_00_1543666569,51.1518,1920,1080,yuv420p,60.0,483,8,13810968
0_06_00_1543744122,65.1727,1080,1920,yuv420p10le,60.0,481,0,13072724
0_06_00_1544179106,63.677,1920,1080,yuv420p,30.0,240,0,9606914
0_06_05_1601320346-yase,50.4089,1920,1080,yuv420p,60.0,480,8,6420122
0_06_05_1604560854-yase,47.6401,1080,1920,yuv420p,29.97002997002997,240,8,3632427
0_06_05_1605521529-yase,35.4286,3840,1728,yuv420p,60.0,480,8,14239577
0_06_05_1606452688-yase,50.5706,1920,1080,yuv420p,25.0,200,8,3164246
0_06_05_1607512696-yase,54.1003,1920,1080,yuv420p,30.0,240,8,1077629
0_06_05_1607947535-yase,53.8495,1080,1920,yuv420p,30.0,240,8,2458592
0_06_05_1609685744-yase,59.9535,1080,1920,yuv420p,30.0,240,8,3534927
0_06_05_1611472647-yase,39.3227,720,1280,yuv420p,29.97002997002997,240,8,3682431
0_06_05_1611852535-yase,53.2505,1920,1080,yuv420p,30.0,240,8,6841861
0_06_05_1617403493-yase,57.5159,1080,1920,yuv420p,30.0,240,8,4903083
0_06_05_1618600654-yase,61.9304,1920,1080,yuv420p,30.0,240,8,803592
0_06_05_1621033809-yase,38.2894,1920,1080,yuv420p,30.0,240,8,4007169
0_06_05_1621207417-yase,56.0195,1920,1080,yuv420p,30.0,240,8,1720666
0_06_05_500001603331527-yase,33.5649,1080,1920,yuv420p,30.0,240,8,6935314
0_06_05_500001604030682-yase,28.0954,1920,1080,yuv420p,30.0,240,8,1323847
0_06_05_500001605295034-yase,61.1203,1080,1920,yuv420p,120.0,959,8,6993998
0_06_05_500001612402975-yase,47.0545,590,1280,yuv420p,31.303892687705925,251,8,1110447
0_06_05_500001614747522-yase,42.3889,1080,1906,yuv420p,30.0,240,8,2753295
0_06_06_1600709742-yase,56.8304,1080,1440,yuv420p,60.0,480,8,6512443
0_06_06_1602100119-yase,66.7411,1890,1080,yuv420p,30.0,240,8,339398
0_06_06_1603437252-yase,64.4544,720,1280,yuv420p,30.0,240,8,7433369
0_06_06_1604243866-yase,51.4733,720,1280,yuv420p,60.0,480,8,2459258
0_06_06_1604556630-yase,52.7689,720,1280,yuv420p,30.0,240,8,1189918
0_06_06_1606665083-yase,49.9329,1280,720,yuv420p,59.94005994005994,480,8,2676713
0_06_06_1607704641-yase,34.766,1080,1920,yuv420p,29.0,232,8,3238762
0_06_06_1608121324-yase,30.3205,360,640,yuv420p,30.0,240,8,604339
0_06_06_1608204317-yase,39.438,1440,1080,yuv420p,30.0,240,8,2378003
0_06_06_1609565960-yase,55.8418,3840,2160,yuv420p,60.0,480,8,35360425
0_06_06_1609630275-yase,64.0476,2160,3840,yuv420p,30.0,240,8,17141760
0_06_06_1610932808-yase,49.0455,1080,1920,yuv420p,30.0,240,8,5421801
0_06_06_1611484629-yase,37.1082,1280,720,yuv420p,25.0,200,8,4622669
0_06_06_1611508403-yase,47.9971,1080,1920,yuv420p,30.0,240,8,5890003
0_06_06_1612102347-yase,57.2242,1080,1920,yuv420p,19.75,158,8,2285078
0_06_06_1612253521-yase,61.2865,1080,1920,yuv420p,30.0,240,8,6504860
0_06_06_1615126733-yase,59.4225,1920,1080,yuv420p,30.0,240,8,3502607
0_06_06_1615642277-yase,31.3751,1080,1920,yuv420p,30.0,240,8,5984999
0_06_06_1616801953-yase,31.1704,3840,2160,yuv420p,30.0,240,8,19214878
0_06_06_1618115830-yase,58.146,1920,1080,yuv420p,25.0,200,8,2845925
0_06_06_500001601476286-yase,42.4703,1920,888,yuv420p,30.0,240,8,5475929
0_06_06_500001601997924-yase,28.8116,1920,1080,yuv420p,30.0,240,8,2892980
0_06_06_500001613039647-yase,24.0533,640,480,yuv420p,24.0,192,8,483272
0_06_06_500001613520265-yase,48.8668,2160,1080,yuv420p,50.0,400,8,6662695
0_06_06_500001615523881-yase,43.7719,1920,1080,yuv420p,30.0,240,8,6890346
0_06_07_1601118790-yase,52.5948,1920,1080,yuv420p,30.0,240,8,12035772
0_06_07_1601202323-yase,54.2134,720,1280,yuv420p,30.0,240,8,1116735
0_06_07_1601464925-yase,48.2308,720,770,yuvj420p,30.0,240,8,796743
0_06_07_1602193951-yase,63.0933,3840,2160,yuv420p,60.0,480,8,17443145
0_06_07_1602225833-yase,41.7758,1080,1920,yuv420p,30.0,240,8,1721313
0_06_07_1603206703-yase,56.9431,1920,1080,yuv420p,59.94005994005994,480,8,4693403
0_06_07_1603213430-yase,47.5533,1920,1080,yuv420p,30.0,240,8,9573797
0_06_07_1603692168-yase,39.4354,1080,1920,yuv420p,30.0,240,8,3572745
0_06_07_1603811985-yase,58.4614,1920,1080,yuv420p,29.97002997002997,240,8,2265311
0_06_07_1603853199-yase,24.9882,888,492,yuv420p,60.0,480,8,1324565
0_06_07_1604177171-yase,51.8289,1080,1920,yuv420p,30.0,240,8,2176888
0_06_07_1604913441-yase,63.5872,1920,1080,yuv420p,60.0,480,8,3395195
0_06_07_1605286520-yase,52.0915,1920,1080,yuv420p,25.0,200,8,7162768
0_06_07_1605710260-yase,50.0807,1920,1080,yuv420p,30.0,240,8,1949530
0_06_07_1606242886-yase,41.5855,1280,720,yuv420p,30.0,240,8,680376
0_06_07_1607414226-yase,64.505,1080,1920,yuv420p,30.0,240,8,1752137
0_06_07_1607771753-yase,65.6832,1920,1080,yuv420p,60.0,480,8,6150061
0_06_07_1607939731-yase,61.3551,1920,1080,yuv420p,50.0,400,8,1215589
0_06_07_1607977844-yase,39.1434,1280,720,yuv420p,25.0,200,8,677952
0_06_07_1608215886-yase,55.6557,720,1000,yuvj420p,60.0,480,8,1760370
0_06_07_1609376712-yase,67.6498,1080,1920,yuv420p,60.0,480,8,10294537
0_06_07_1609417887-yase,49.6723,1440,2560,yuv420p,30.0,240,8,7191258
0_06_07_1609731448-yase,24.9542,640,480,yuv420p,24.0,192,8,483717
0_06_07_1609918467-yase,46.5694,1920,1080,yuv420p10le,30.0,240,10,6122470
0_06_07_1609927923-yase,59.4478,1920,1080,yuv420p,23.976023976023978,192,8,2129629
0_06_07_1611171147-yase,42.6397,1920,1080,yuv420p,30.0,240,8,5695176
0_06_07_1611178922-yase,62.9624,1080,1920,yuv420p,30.0,240,8,6470068
0_06_07_1611379534-yase,59.9444,1920,1080,yuv420p,30.0,240,8,1637739
0_06_07_1611843085-yase,36.8406,360,640,yuv420p,29.97,240,8,739583
0_06_07_1612100428-yase,47.3388,1600,2842,yuv420p,45.0,360,8,5704071
0_06_07_1614765665-yase,63.39,1080,1920,yuv420p,30.005302963095275,240,8,3272354
0_06_07_1615082893-yase,24.612,856,480,yuv420p,30.0,240,8,831418
0_06_07_1615677574-yase,62.5399,1080,1920,yuv420p,60.0,480,8,3947223
0_06_07_1616121199-yase,59.2401,1080,1920,yuv420p10le,30.0,240,10,4600633
0_06_07_1616138699-yase,47.37,1080,1906,yuv420p,30.0,240,8,3476946
0_06_07_1617408029-yase,40.0389,1280,720,yuv420p,25.0,200,8,877884
0_06_07_1617410155-yase,54.294,1920,1080,yuv420p,30.0,240,8,4435672
0_06_07_1617878659-yase,39.3944,1440,1080,yuv420p,30.0,240,8,3239390
0_06_07_1619310039-yase,51.7451,720,1280,yuv420p,30.0,240,8,1010892
0_06_07_1619531177-yase,20.2211,1920,1080,yuv420p,25.0,200,8,4797109
0_06_07_1620257620-yase,59.3326,1080,1920,yuv420p,30.0,240,8,4795704
0_06_07_1620988614-yase,48.7238,1920,1080,yuv420p,30.0,240,8,4319734
0_06_07_500001603128930-yase,62.2806,1920,1080,yuv420p,30.0,240,8,3765175
0_06_07_500001604247501-yase,67.4013,1080,1440,yuv420p,30.0,240,8,496381
0_06_07_500001609897574-yase,60.0548,1920,1080,yuv420p,30.0,240,8,994946
0_06_07_500001609967931-yase,62.9155,1080,1920,yuv420p,30.0,240,8,2834184
0_06_07_500001613586839-yase,49.7576,1920,1080,yuv420p,30.0,240,8,8636766
0_06_07_500001613605173-yase,35.4904,1584,720,yuv420p,49.0,392,8,2582351
0_06_08_25622354306-yase,30.7216,1920,1080,yuv420p,30.0,240,8,3072566
0_06_08_25629493642-yase,53.2443,1920,1080,yuv420p,30.0,240,8,926375
0_06_08_25630022442-yase,49.5264,1088,1920,yuv420p,60.0,480,8,2205980
0_06_08_25655249511-yase,44.459,3840,2160,yuv420p,60.0,480,8,15456113
0_06_08_25662591696-yase,59.0407,1920,1080,yuv420p,30.0,240,8,14495735
0_06_08_25665148648-yase,25.5646,1920,1080,yuv420p,30.0,240,8,4308578
0_06_08_25669015801-yase,57.5655,1920,1080,yuv420p,50.0,400,8,5937942
0_06_08_25682249337-yase,44.0138,1920,1080,yuv420p,25.0,200,8,4498707
0_06_08_25684675515-yase,35.3327,1280,716,yuv420p,60.0,480,8,2505080
0_06_08_25695750033-yase,52.6573,1920,1080,yuv420p,25.0,200,8,1353308
0_06_08_25710232602-yase,70.0462,3840,2160,yuv420p,29.97002997002997,240,8,32551991
0_06_08_25714558053-yase,54.0907,1080,1920,yuv420p,60.006349818234845,480,8,5498873
0_06_08_25733236916-yase,44.435,1280,720,yuv420p,30.0,240,8,718011
0_06_08_25742738265-yase,37.0469,960,720,yuv420p,25.0,200,8,1301638
0_06_08_25743393598-yase,36.8691,2160,3840,yuv420p,30.0,240,8,7642067
0_06_08_25754995291-yase,41.8227,1920,1080,yuv420p,30.0,240,8,3370211
0_06_08_25758141996-yase,36.115,720,1280,yuv420p,30.0,240,8,2929945
0_06_08_25758533335-yase,60.7924,3840,2160,yuv420p,30.0,240,8,19279947
0_06_08_25770001391-yase,37.563,1080,1920,yuv420p,30.0,240,8,1548820
0_06_08_25781798882-yase,48.0279,1080,1920,yuv420p,30.0,240,8,3200128
0_06_08_25783439041-yase,27.8457,1920,1080,yuv420p,30.0,240,8,3008677
0_06_08_25797002555-yase,64.4131,2560,1440,yuv420p,30.0,240,8,7042379
0_06_08_25806441340-yase,60.5522,2160,3840,yuv420p,30.0,240,8,17140830
0_06_08_25824461840-yase,64.8905,1080,1920,yuv420p,60.0,480,8,4499569
0_06_08_25826165244-yase,62.5987,720,1280,yuv420p,22.25,178,8,908555
0_06_08_25840257310-yase,50.1058,3840,2160,yuvj420p,25.0,200,8,36158780
0_06_08_25846154656-yase,39.6123,1440,1080,yuv420p,30.0,240,8,2887600
0_06_08_25854609194-yase,65.8962,1080,1920,yuv420p,30.0,240,8,4769460
0_06_08_25876693501-yase,63.8939,3840,2160,yuv420p,60.0,480,8,32131440
0_06_08_25880301199-yase,64.7875,1920,1080,yuv420p,30.0,240,8,1791927
0_06_08_25900417503-yase,57.8776,1920,1080,yuv420p,30.0,240,8,4752793
0_06_08_25923747928-yase,45.4955,888,1920,yuvj420p,50.0,400,8,3735616
0_06_08_25960384065-yase,61.7293,720,1296,yuv420p,30.0,240,8,289331
0_06_08_25980305543-yase,21.3327,960,720,yuv420p,29.97002997002997,240,8,2711437
0_07_00_1424521699,51.4657,1920,1080,yuv420p,60.0,480,8,7400605
0_07_00_1505837650,40.5734,1080,1920,yuv420p,60.0,492,8,17604180
0_07_00_1508075366,71.3932,3840,2160,yuv420p,60.0,481,8,7899828
0_07_00_1508220936,39.2819,1920,1080,yuv420p,50.0,402,8,20154468
0_07_00_1509641889,56.3455,1620,1080,yuv420p,30.0,242,8,429158
0_07_00_1513869431,32.9653,1372,1080,yuv420p,60.0,487,8,4804628
0_07_00_1522822613,67.7201,2560,1440,yuv420p,30.0,240,8,20557084
0_07_00_1523445303,56.8678,1920,1080,yuv420p,30.0,242,0,5999556
0_07_00_1526691076,44.015,3840,2160,yuv420p,30.0,241,0,14930451
0_07_00_1526841818,62.5235,1920,1080,yuv420p,30.0,242,8,11905133
0_07_00_1526895314,55.4475,1920,1080,yuv420p,29.97002997002997,241,8,19573059
0_07_00_1527942813,54.8033,2160,3840,yuv420p,30.0,240,8,26907649
0_07_00_1529905964,39.0822,1920,1080,yuv420p,60.0,480,8,13766652
0_07_00_1529926441,34.2466,1920,1080,yuv420p,30.0,240,8,12225055
0_07_00_1530455140,45.3396,720,1072,yuv420p,30.0,162,8,815932
0_07_00_1530851632,49.2053,1920,1080,yuv420p,30.0,240,8,9333699
0_07_00_1530993175,25.3666,1440,1088,yuv420p,30.00030000300003,241,8,16776671
0_07_00_1531010601,47.4509,1920,1080,yuv420p,30.0,241,8,6825940
0_07_00_1531380135,65.043,2160,3840,yuv420p,38.0,308,8,43352123
0_07_00_1531461377,67.4479,3840,2160,yuv420p,50.0,402,0,23397729
0_07_00_1531946972,63.0354,1080,1920,yuv420p,30.0,240,8,12970648
0_07_00_1533242654,42.1168,1920,1080,yuv420p,28.0,224,8,1604144
0_07_00_1533553845,39.5554,1920,1080,yuv420p,30.0,240,8,9578404
0_07_00_1534840030,38.8868,1920,1080,yuv420p,60.0,481,8,22375619
0_07_00_1536611496,36.872,1920,1080,yuv420p,29.97002997002997,241,8,4683715
0_07_00_1539421693,64.7566,1920,1080,yuv420p,25.0,200,8,9555853
0_07_00_1539532012,30.5256,1920,1080,yuv420p,25.0,201,8,7456895
0_07_00_1539544044,52.0635,1920,1080,yuv420p,60.0,481,8,14833085
0_07_00_1539627766,40.3165,1080,1920,yuv420p,60.0,480,0,26526157
0_07_00_1539731270,48.7968,1920,1080,yuv420p,30.0,240,0,8591697
0_07_00_1540805285,51.0463,1920,1080,yuv420p,29.97002997002997,241,8,18955838
0_07_00_1541028220,38.7666,1280,720,yuv420p,30.0,242,8,2243606
0_07_00_1542152262,40.4238,1920,1080,yuv420p,29.97,240,8,5365590
0_07_00_1542567778,49.7387,1920,1080,yuv420p,25.0,201,8,13945892
0_07_00_1543710272,67.305,2560,1440,yuv420p,30.0,241,8,23049196
0_07_00_1543766378,41.3801,1920,1080,yuv420p,29.97002997002997,241,8,5767040
0_07_00_1544330955,59.1456,1920,1080,yuv420p,60.0,481,8,11616004
0_07_00_1545031779,46.0481,1920,1080,yuv420p,30.303030303030305,243,8,13684416
0_07_00_1546251027,34.5696,1920,1080,yuv420p,30.0,241,0,10376171
0_07_05_1596576179-yase,21.737,1920,1080,yuvj420p,30.0,240,8,1501314
0_07_05_1603283991-yase,45.1561,720,1280,yuv420p,30.0,240,8,1754944
0_07_05_1611180147-yase,34.1182,1920,1080,yuv420p,25.0,200,8,5574794
0_07_05_1612369929-yase,51.4425,720,1600,yuv420p,20.498511155035413,164,8,1880142
0_07_05_1613541884-yase,41.0114,1920,1080,yuv420p,30.0,240,8,7994254
0_07_05_1615905310-yase,21.1532,640,352,yuv420p,23.0,184,8,867466
0_07_05_500001600765171-yase,53.608,2160,3840,yuv420p,28.0,224,8,32678092
0_07_05_500001603208082-yase,52.8709,576,1024,yuv420p,30.0,240,8,1170772
0_07_05_500001604418503-yase,37.9525,720,960,yuv420p,30.0,240,8,1111534
0_07_05_500001608691295-yase,24.0536,1920,1080,yuv420p,30.0,240,8,166934
0_07_05_500001610518276-yase,51.2784,720,1280,yuv420p,30.0,240,8,1887959
0_07_05_500001611418477-yase,62.5388,1920,1080,yuv420p,60.0,480,8,1469491
0_07_05_500001612525627-yase,24.3602,1912,1080,yuv420p,30.0,240,8,3662952
0_07_05_500001613581094-yase,51.3246,576,1024,yuv420p,30.0,240,8,944027
0_07_05_500001615530436-yase,28.1116,1080,1920,yuv420p,30.0,240,8,3606262
0_07_06_1601143392-yase,70.9282,1080,1528,yuv420p,24.0,192,8,499348
0_07_06_1601206927-yase,54.5871,576,1024,yuv420p,30.0,240,8,1564270
0_07_06_1601483558-yase,63.4671,1440,2560,yuv420p,30.0,240,8,9157356
0_07_06_1602665408-yase,19.1873,1936,1080,yuv420p,30.0,240,8,4628633
0_07_06_1602691388-yase,57.9004,1920,1080,yuv420p,23.976023976023978,192,8,2268560
0_07_06_1603706931-yase,56.4091,1920,1080,yuv420p,24.0,192,8,1845484
0_07_06_1603862519-yase,61.2317,3840,2160,yuv420p,30.0,240,8,5436726
0_07_06_1604405039-yase,33.8138,1080,1920,yuv420p,27.0,216,8,5329409
0_07_06_1605617053-yase,63.4958,1920,1080,yuv420p,25.0,200,8,94623
0_07_06_1606513304-yase,64.2456,1920,1080,yuv420p,60.0,480,8,11423588
0_07_06_1607493628-yase,50.1782,1920,1080,yuvj420p,30.0,240,8,3207940
0_07_06_1609291731-yase,67.9571,1920,1080,yuv420p,30.0,240,8,1576147
0_07_06_1609687197-yase,71.4113,1080,1080,yuv420p,25.0,200,8,280072
0_07_06_1611471157-yase,52.1489,1280,720,yuv420p,30.0,240,8,1386593
0_07_06_1612058000-yase,47.5759,1600,720,yuv420p,30.0,240,8,3061694
0_07_06_1612082036-yase,61.1897,1926,1080,yuv420p,30.0,240,8,958666
0_07_06_1612542927-yase,26.9774,400,300,yuv420p,15.0,120,8,150690
0_07_06_1612573727-yase,54.9458,1920,1080,yuv420p,29.97002997002997,240,8,4795216
0_07_06_1615511540-yase,44.5745,3840,2160,yuv420p,60.0,480,8,28680118
0_07_06_1618107230-yase,56.8314,1920,1080,yuv420p,24.336686159844053,195,8,313971
0_07_06_1619774993-yase,67.2348,1920,1080,yuv420p,24.0,192,8,1044827
0_07_06_1620058295-yase,38.8409,1920,1080,yuv420p,30.0,240,8,4648741
0_07_06_1620226187-yase,59.8793,1080,1920,yuv420p,23.976023976023978,192,8,7970399
0_07_06_500001601100538-yase,64.2285,1440,1080,yuv420p,30.0,240,8,1528850
0_07_06_500001603000989-yase,35.7209,3840,2160,yuvj420p,59.94005994005994,480,8,53780145
0_07_06_500001603249669-yase,30.5911,1280,720,yuv420p,60.0,480,8,3744559
0_07_06_500001605161069-yase,32.8523,1920,1080,yuv420p,30.0,240,8,3115397
0_07_06_500001606653215-yase,47.792,1920,1080,yuv420p,30.0,240,8,2702449
0_07_06_500001607411755-yase,63.7266,720,1280,yuv420p,30.0,240,8,308578
0_07_06_500001608313655-yase,42.5951,1080,1920,yuv420p,30.0,240,8,3114900
0_07_06_500001609342879-yase,61.3742,720,1280,yuv420p,30.0,240,8,3438458
0_07_06_500001612760746-yase,36.7591,720,1280,yuv420p,30.0,240,8,2309038
0_07_06_500001613558588-yase,40.0521,576,1024,yuv420p,30.0,240,8,373938
0_07_06_500001614641633-yase,35.5366,3840,2160,yuvj420p,120.0,960,8,45799144
0_07_06_500001615900533-yase,47.0655,1920,1080,yuv420p,59.94005994005994,480,8,6427646
