vid,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
0_04_00_1528995750,52.5721,1080,1080,yuv420p,30.0,241,8,8291196
0_04_00_1529505093,35.521,1920,1080,yuv420p,60.0,480,8,12494520
0_04_00_1530180806,52.9932,1920,1080,yuv420p,30.0,241,8,8787555
0_04_00_1531265734,68.1322,3840,2160,yuv420p,59.94005994005994,482,0,47404083
0_04_00_1531766444,31.9302,2160,3840,yuv420p,55.0,440,0,5780047
0_04_00_1532490138,34.4022,1920,1080,yuv420p,24.0,192,8,10355887
0_04_00_1532981892,48.3971,1920,1080,yuv420p,30.0,240,0,8578829
0_04_00_1534095602,42.0495,960,720,yuv420p,30.0,240,8,1009805
0_04_00_1534526729,53.0061,1920,1080,yuv420p,30.0,241,8,2730471
0_04_00_1535120756,64.7367,2160,3840,yuv420p,60.0,481,8,22796206
0_04_00_1536206407,52.6074,1920,1080,yuv420p,30.0,241,8,11881873
0_04_00_1540516807,29.4697,1920,1080,yuv420p,60.0,482,8,3469798
0_04_00_1541004020,37.594,1920,1080,yuv420p,30.0,240,0,12369650
0_04_00_1542162621,38.298,1920,1080,yuv420p,23.976023976023978,193,8,7303751
0_04_00_1543124198,58.6911,2560,1440,yuv420p,60.0,480,8,15855661
0_04_00_1543388097,39.4941,2160,3840,yuv420p,30.0,241,0,19736927
0_04_00_1543733205,65.5964,3840,2160,yuv420p,30.0,240,8,20930962
0_04_00_1547244074,51.4184,1920,1080,yuv420p,60.0,480,8,20404043
0_04_05_1601112297-yase,27.9918,1080,1920,yuv420p,30.0,240,8,3527213
0_04_05_1601172059-yase,60.307,1280,720,yuv420p,30.0,240,8,1367534
0_04_05_1602316382-yase,38.2736,1764,1080,yuv420p,60.0,480,8,2693123
0_04_05_1604027037-yase,59.4042,2712,1220,yuv420p,24.083333333333332,193,8,1002508
0_04_05_1605198028-yase,59.9504,1920,1080,yuv420p,23.976023976023978,192,8,857110
0_04_05_1605880400-yase,46.7016,2400,1080,yuv420p,30.0,240,8,4238007
0_04_05_1607068927-yase,60.1396,1920,1080,yuv420p,60.0,480,8,4322437
0_04_05_1607827486-yase,43.1699,1350,1080,yuv420p,30.0,240,8,1204016
0_04_05_1607927085-yase,45.5931,1920,1080,yuv420p,30.0,233,8,3353027
0_04_05_1610228573-yase,63.1401,1920,1080,yuv420p,24.0,192,8,1295717
0_04_05_1610551477-yase,42.3074,1448,1080,yuv420p,60.0,480,8,673140
0_04_05_1610610741-yase,52.9843,1080,1440,yuv420p,29.97002997002997,240,8,3781779
0_04_05_1612002309-yase,48.2268,1280,720,yuv420p,30.0,240,8,1628081
0_04_05_1614686501-yase,40.7337,1920,1080,yuv420p,29.97002997002997,240,8,5576913
0_04_05_500001601107212-yase,38.8462,2160,1080,yuv420p,30.0,240,8,6448017
0_04_05_500001603152915-yase,60.685,1280,720,yuv420p,30.0,240,8,2686283
0_04_05_500001605136763-yase,52.9077,1280,720,yuv420p,30.0,240,8,310133
0_04_05_500001610433858-yase,45.2804,640,360,yuv420p,30.0,240,8,497625
0_04_05_500001613510442-yase,53.5341,1920,1080,yuv420p,30.0,240,8,1227852
0_04_05_500001616606733-yase,44.9302,640,360,yuv420p,30.0,240,8,179914
0_04_06_1601498358-yase,45.9081,3840,2160,yuv420p,30.0,240,8,22639368
0_04_06_1601641984-yase,50.6952,1080,1920,yuv420p,30.0,240,8,6811195
0_04_06_1603211947-yase,53.2574,1920,1080,yuv420p,27.0,216,8,1616597
0_04_06_1603440436-yase,43.1586,1920,1080,yuv420p,60.0,480,8,5336172
0_04_06_1603924599-yase,30.2728,1280,720,yuv420p,30.0,240,8,1228825
0_04_06_1603930868-yase,62.7505,1080,1920,yuv420p,30.0,240,8,2176419
0_04_06_1604183989-yase,60.1626,1920,1080,yuv420p,60.0,480,8,8785984
0_04_06_1604266362-yase,63.5388,2160,3840,yuv420p,30.0,240,8,2443115
0_04_06_1604416537-yase,58.5342,720,1280,yuv420p,30.0,240,8,2941292
0_04_06_1605475939-yase,66.908,1920,1080,yuv420p,50.0,400,8,4801654
0_04_06_1605493703-yase,56.7278,1280,720,yuv420p,30.0,240,8,273099
0_04_06_1605973348-yase,12.7134,320,240,yuv420p,29.97002997002997,240,8,355971
0_04_06_1606445360-yase,51.0374,1920,1080,yuv420p,60.0,480,8,2521721
0_04_06_1607227534-yase,32.4833,1920,796,yuv420p,30.0,240,8,3020552
0_04_06_1607249921-yase,70.7994,1920,1080,yuv420p,60.0,480,8,1440998
0_04_06_1607315245-yase,63.7128,1080,1440,yuv420p,60.0,480,8,551217
0_04_06_1608223343-yase,64.873,1920,1080,yuv420p,60.0,480,8,1952704
0_04_06_1608328276-yase,63.0057,2560,1440,yuv420p,30.0,240,8,518835
0_04_06_1608840142-yase,57.94,2560,1440,yuv420p,30.0,240,8,2594846
0_04_06_1609296125-yase,62.2595,1440,1080,yuvj420p,30.0,240,8,2756857
0_04_06_1610384458-yase,47.3964,1920,858,yuv420p,60.0,480,8,2149849
0_04_06_1610386001-yase,42.0604,854,480,yuv420p,30.0,240,8,981286
0_04_06_1611823738-yase,46.4911,1280,720,yuv420p,30.0,240,8,736434
0_04_06_1612049256-yase,50.5069,1920,1080,yuv420p,23.976023976023978,192,8,4717736
0_04_06_1613338375-yase,61.4888,1012,1440,yuv420p,30.0,240,8,1018735
0_04_06_1613531153-yase,52.0454,1920,1080,yuv420p,30.0,240,8,3616326
0_04_06_1613631889-yase,40.2704,1920,1080,yuv420p,30.0,240,8,1505013
0_04_06_1614180424-yase,32.24,1280,720,yuv420p,31.0,248,8,2367930
0_04_06_1614181998-yase,44.9827,1406,1080,yuv420p,30.0,240,8,5713391
0_04_06_1616946402-yase,60.8632,1080,1920,yuv420p,29.75,238,8,3781456
0_04_06_1619525089-yase,46.2182,1280,720,yuv420p,30.0,240,8,3213761
0_04_06_500001602101658-yase,51.344,1280,720,yuv420p,27.0,216,8,570260
0_04_06_500001602361009-yase,56.7747,1906,1080,yuv420p,30.0,240,8,1299190
0_04_06_500001604456926-yase,39.3095,1920,1080,yuv420p,30.0,240,8,1189939
0_04_06_500001604584197-yase,66.9649,720,1600,yuv420p,51.684631759609786,414,8,1388701
0_04_06_500001608191894-yase,50.5845,1920,1080,yuv420p,30.0,240,8,1397647
0_04_06_500001611574230-yase,48.3473,640,360,yuv420p,30.0,240,8,636712
0_04_06_500001614490859-yase,42.4175,1584,720,yuv420p,25.14127167013211,202,8,1177756
0_04_07_1601791040-yase,49.4142,1080,1920,yuv420p,60.0,480,8,1987250
0_04_07_1602620741-yase,46.5515,640,360,yuv420p,30.0,240,8,623955
0_04_07_1605326957-yase,58.832,1920,1080,yuv420p,30.0,240,8,4247759
0_04_07_1607946762-yase,40.4124,640,360,yuv420p,24.0,192,8,52149
0_04_07_1609277188-yase,52.0211,1920,1080,yuv420p,60.0,480,8,3414539
0_04_07_1610436306-yase,56.7208,1280,708,yuv420p,30.0,240,8,301538
0_04_07_1611748924-yase,59.8929,2560,1440,yuv420p,30.0,240,8,1559212
0_04_07_1612329300-yase,68.672,1920,1080,yuv420p,30.0,240,8,2367451
0_04_07_1612461930-yase,60.1591,2400,1080,yuv420p,30.0,240,8,2188240
0_04_07_1613606621-yase,42.1329,1920,1080,yuv420p,30.0,240,8,3776319
0_04_07_1614772048-yase,54.6756,1440,1080,yuv420p,30.0,240,8,869330
0_04_07_1619637285-yase,66.0658,1920,1080,yuv420p,60.0,480,8,1851084
0_04_07_1619762645-yase,55.8173,1920,1080,yuv420p,30.0,240,8,4374491
0_04_07_1620257093-yase,54.3331,1920,1080,yuv420p,30.0,240,8,1896560
0_04_07_500001602943313-yase,35.8853,1080,1080,yuv420p,30.0,240,8,1015426
0_04_07_500001602966493-yase,52.2444,1440,1080,yuv420p,30.0,240,8,448151
0_04_07_500001607291156-yase,57.4246,1280,720,yuv420p,30.0,240,8,1115591
0_04_07_500001613222503-yase,54.0621,850,480,yuvj420p,30.0,240,8,161234
0_04_07_500001615692669-yase,47.1423,1440,1080,yuv420p,30.0,240,8,2105236
0_04_07_500001621954817-yase,58.6384,1920,1080,yuv420p,60.0,480,8,3548782
0_04_08_25621437953-yase,29.5619,1920,1080,yuv420p,30.0,240,8,2738721
0_04_08_25622617898-yase,46.2229,1280,720,yuv420p,30.0,240,8,3560542
0_04_08_25642867859-yase,44.5103,640,480,yuv420p,24.0,192,8,1060965
0_04_08_25650600633-yase,48.4375,960,720,yuv420p,30.0,240,8,400970
0_04_08_25651519225-yase,52.3238,960,480,yuv420p,28.0,224,8,1233175
0_04_08_25653223045-yase,61.9137,1920,1080,yuv420p,30.0,240,8,3294169
0_04_08_25683036117-yase,61.4439,1920,1080,yuv420p,30.0,240,8,2208176
0_04_08_25685787750-yase,55.1491,720,1280,yuv420p,30.0,240,8,3796911
0_04_08_25694046661-yase,52.5072,1280,720,yuv420p,26.0,208,8,252272
0_04_08_25695289375-yase,69.5232,1920,1080,yuv420p,60.0,480,8,3558995
0_04_08_25698043196-yase,44.4104,960,720,yuv420p,30.0,240,8,700666
0_04_08_25704664242-yase,48.3516,2854,1600,yuv420p,55.0,440,8,4206390
0_04_08_25706234125-yase,61.3929,1080,1920,yuv420p,30.0,240,8,2329269
0_04_08_25706761029-yase,54.0718,1440,1080,yuv420p,60.0,480,8,2661878
0_04_08_25711282159-yase,67.9617,1920,1080,yuv420p,60.0,480,8,3445927
0_04_08_25720392360-yase,40.879,1978,1080,yuv420p,30.0,240,8,2701999
0_04_08_25735595013-yase,40.1103,640,360,yuv420p,30.0,240,8,574655
0_04_08_25740576362-yase,70.7269,1920,1080,yuv420p,60.0,480,8,3364960
0_04_08_25750407022-yase,55.7044,1280,574,yuv420p,30.0,240,8,132235
0_04_08_25753487440-yase,31.361,3840,2160,yuv420p,30.0,240,8,8056442
0_04_08_25768037872-yase,45.8964,3840,2160,yuv420p,24.0,192,8,4928291
0_04_08_25768165710-yase,62.4227,1280,720,yuv420p,25.0,200,8,922317
0_04_08_25795757441-yase,63.1167,1920,1080,yuv420p,60.0,480,8,907420
0_04_08_25820202011-yase,53.0254,1920,1080,yuv420p,25.0,200,8,2465529
0_04_08_25836325540-yase,43.7014,1926,1080,yuv420p,30.0,240,8,2099936
0_04_08_25837767703-yase,55.5366,1280,720,yuv420p,30.0,240,8,1013477
0_04_08_25847660936-yase,56.7449,1920,1080,yuv420p,60.0,480,8,2280423
0_04_08_25850875779-yase,45.9336,960,720,yuv420p,24.0,192,8,524631
0_04_08_25876695128-yase,63.4531,720,1440,yuv420p,28.0,224,8,158493
0_04_08_25876825936-yase,42.8306,1280,720,yuv420p,29.0,232,8,719175
0_04_08_25893668854-yase,41.4813,1440,1080,yuv420p,28.0,224,8,425656
0_04_08_25895109581-yase,45.9287,1920,1080,yuv420p,30.0,240,8,2790213
0_04_08_25926567456-yase,55.4994,1920,1080,yuv420p,30.0,240,8,1656050
0_04_08_25927746665-yase,49.5682,1920,1080,yuv420p,30.0,240,8,3995903
0_04_08_25939215220-yase,56.0412,1920,1080,yuv420p,30.0,240,8,942746
0_04_08_25947014283-yase,58.2657,1440,1080,yuv420p,30.0,240,8,1936747
0_04_08_25958155257-yase,52.6541,1920,1080,yuv420p,30.0,240,8,2844248
0_05_00_1461653538,47.8306,1280,720,yuv420p,30.0,242,8,2748836
0_05_00_1489472277,50.9444,1920,1080,yuv420p,30.0,243,8,10294008
0_05_00_1496632383,54.7056,1902,1080,yuv420p,30.0,240,8,8964239
0_05_00_1502849773,50.3573,1920,1080,yuv420p,50.0,401,8,16013646
0_05_00_1505418587,47.8449,1920,1080,yuv420p,150.0,279,0,17552878
0_05_00_1513058793,60.3742,2160,3840,yuv420p,59.94005994005994,480,8,153951890
0_05_00_1518114188,34.2685,1280,720,yuv420p,30.0,241,8,2523797
0_05_00_1519274438,66.9155,1080,1920,yuv420p,50.0,401,8,57259128
0_05_00_1519411792,51.882,720,1280,yuv420p,30.0,240,8,7528949
0_05_00_1521802622,33.8055,1920,1080,yuv420p,30.0,242,8,8296887
0_05_00_1522147664,47.7956,1080,1920,yuv420p,30.0,240,8,6397472
0_05_00_1523078067,64.2201,576,1024,yuv420p,30.0,242,8,2503223
0_05_00_1523193161,43.1967,1080,1920,yuv420p,30.0,242,0,7128372
0_05_00_1524128538,65.3937,1080,1920,yuv420p,50.0,401,8,50140110
0_05_00_1525573776,37.6833,1920,1080,yuv420p,59.94005994005994,481,8,11355572
0_05_00_1526901605,51.146,720,1280,yuv420p,30.0,240,8,6950384
0_05_00_1528200248,53.6952,1920,1080,yuv420p,30.0,241,8,9616832
0_05_00_1529448552,65.862,1080,1920,yuv420p,60.0,483,0,18002259
0_05_00_1530661049,60.2567,1920,1080,yuv420p,30.0,243,8,11462081
0_05_00_1530717806,60.1702,1080,1920,yuv420p,30.0,240,0,12689216
0_05_00_1530722307,54.9864,1080,1920,yuv420p,30.0,240,0,17629775
0_05_00_1532323241,59.6435,1920,1080,yuv420p,30.0,241,8,13729242
0_05_00_1534853464,65.5684,1080,1920,yuv420p,30.0,240,0,9048928
0_05_00_1534876875,62.0148,1080,1920,yuv420p,50.0,401,8,54339975
0_05_00_1535170796,66.5534,2160,3840,yuv420p,25.0,200,8,51850629
0_05_00_1536557819,69.8455,1080,1920,yuv420p,60.0,483,8,16769803
0_05_00_1536983747,53.8492,1920,1080,yuv420p,29.97,240,8,3222532
0_05_00_1537871122,52.5187,1920,1080,yuv420p,60.0,481,0,12936905
0_05_00_1539095227,48.1524,1920,1080,yuv420p,59.94005994005994,481,0,18021487
0_05_00_1539206507,70.1777,1080,1920,yuv420p,30.0,241,8,10033363
0_05_00_1540595734,39.0842,1920,1080,yuv420p,29.97002997002997,242,8,3405753
0_05_00_1540687739,64.4506,1080,1920,yuv420p,50.0,401,8,56796392
0_05_00_1540703472,58.7486,1080,1920,yuv420p,60.0,481,8,21901726
0_05_00_1540989765,54.6818,2160,3840,yuv420p,50.0,401,8,48455578
0_05_00_1541178196,48.4384,1920,1080,yuv420p,30.0,240,0,13040509
0_05_00_1542468812,59.3321,720,1280,yuv420p,30.0,241,8,977010
0_05_00_1542495326,50.816,1920,1080,yuv420p,29.97002997002997,241,0,12717411
0_05_00_1543346094,62.5752,1080,1920,yuv420p,50.0,401,8,54808839
0_05_00_1543605509,53.6413,1920,1080,yuv420p,29.97002997002997,242,8,2693187
0_05_00_1543808053,52.4038,1920,1080,yuv420p,60.0,481,8,17622147
0_05_00_1543840815,59.5979,720,1280,yuv420p,30.0,242,8,1123541
0_05_00_1544577676,62.8875,1080,1920,yuv420p,60.0,481,8,21877134
0_05_00_1544693724,62.1111,1920,1080,yuv420p,30.0,240,8,9768022
0_05_00_1544798142,48.1123,1600,2848,yuv420p,30.0,240,8,3768384
0_05_05_1588689507-yase,48.0068,1080,1920,yuv420p,60.0,480,8,5566297
0_05_05_1601368484-yase,47.498,1080,1894,yuv420p,120.0,960,8,6819378
0_05_05_1602085280-yase,53.9947,480,852,yuv420p,30.0,240,8,800896
0_05_05_1603699210-yase,54.6979,3840,2160,yuv420p,29.97002997002997,240,8,7734883
0_05_05_1604755516-yase,54.3648,720,960,yuv420p,30.0,240,8,1758249
0_05_05_1607966326-yase,57.4173,1920,1080,yuv420p,30.0,240,8,3022909
0_05_05_1608557662-yase,34.1181,1920,1080,yuv420p,30.0,240,8,3223626
0_05_05_1609831640-yase,50.228,1920,1080,yuv420p,30.0,240,8,3824390
0_05_05_1610885437-yase,57.1236,1920,1080,yuv420p,60.0,480,8,3964384
0_05_05_1612105523-yase,46.2024,960,720,yuv420p,60.0,480,8,1278282
0_05_05_1612977822-yase,50.6386,1920,1080,yuv420p,59.94005994005994,480,8,5441810
0_05_05_1614388945-yase,39.4547,1920,1080,yuv420p,30.0,240,8,6240019
0_05_05_1615603931-yase,45.7988,1280,720,yuv420p,24.0,192,8,1452489
0_05_05_1616762881-yase,67.418,1080,1920,yuv420p,60.0,480,8,4068230
0_05_05_500001601177079-yase,47.8716,1920,1080,yuv420p,30.0,240,8,3446789
0_05_05_500001604397956-yase,29.5672,720,1280,yuv420p,29.0,232,8,2828958
0_05_05_500001607570475-yase,27.4312,720,1280,yuv420p,30.0,240,8,2431507
0_05_05_500001608215723-yase,46.8652,1080,1920,yuv420p,59.94005994005994,480,8,6078949
0_05_05_500001610393137-yase,47.0252,1080,1920,yuv420p,30.0,240,8,7793249
0_05_05_500001610409403-yase,53.5873,970,1080,yuv420p,30.0,240,8,797912
0_05_05_500001612475693-yase,42.5347,544,960,yuv420p,24.0,192,8,478489
0_05_05_500001616812345-yase,37.4717,640,368,yuv420p,24.0,192,8,1124155
0_05_06_1599755085-yase,50.4577,1920,1080,yuv420p,60.0,480,8,7970411
0_05_06_1600585357-yase,58.7878,3840,2160,yuv420p,30.0,240,8,29883473
0_05_06_1601234830-yase,57.0898,720,1280,yuv420p,30.0,240,8,2075066
0_05_06_1601334439-yase,53.9416,720,1280,yuv420p,30.0,240,8,2871443
0_05_06_1601499543-yase,46.5918,1920,1080,yuv420p,30.0,240,8,6489334
0_05_06_1601575639-yase,53.8917,2160,3840,yuv420p,30.0,240,8,15347465
0_05_06_1602904487-yase,58.6433,1920,1080,yuv420p,29.97002997002997,240,8,3714626
0_05_06_1603214894-yase,47.1919,540,954,yuv420p,30.0,240,8,1040045
0_05_06_1603276104-yase,48.2146,1440,1080,yuv420p,30.0,240,8,1759861
0_05_06_1603671569-yase,68.7455,1080,1920,yuv420p,60.0,480,8,3138569
0_05_06_1604422232-yase,48.8505,1920,1080,yuv420p,30.0,240,8,1719090
0_05_06_1604566241-yase,49.8086,720,1280,yuv420p,30.0,240,8,2819986
0_05_06_1605543837-yase,70.3303,1920,1080,yuv420p,29.97002997002997,240,8,4332674
0_05_06_1605548896-yase,42.2672,1920,1080,yuv420p,50.0,400,8,3631370
0_05_06_1606800168-yase,57.8369,720,1280,yuv420p,30.0,240,8,3691618
0_05_06_1607528222-yase,56.1683,1080,1920,yuv420p,30.0,240,8,5663419
0_05_06_1607669440-yase,49.6818,1440,1080,yuv420p,30.0,240,8,5380276
0_05_06_1608076181-yase,45.8643,1920,1080,yuv420p,30.0,240,8,1997759
0_05_06_1608512525-yase,55.6997,1080,1440,yuv420p,30.0,240,8,301654
0_05_06_1608662090-yase,51.1138,854,480,yuv420p,30.0,240,8,590067
0_05_06_1609384481-yase,54.8418,1920,1080,yuv420p,59.94005994005994,480,8,4409272
0_05_06_1610560995-yase,63.9499,3840,2160,yuv420p,50.0,400,8,17449368
0_05_06_1610638372-yase,31.4497,1920,1080,yuv420p,30.0,240,8,4068016
0_05_06_1611338909-yase,36.5674,1924,1080,yuv420p,30.0,240,8,3838294
0_05_06_1611841709-yase,64.527,720,1420,yuv420p,60.0,480,8,2290161
0_05_06_1612192601-yase,51.2599,720,1280,yuv420p,29.0,232,8,2384713
0_05_06_1612500807-yase,53.1768,544,960,yuv420p,30.0,240,8,1419307
0_05_06_1612516441-yase,44.7341,960,720,yuv420p,30.0,240,8,1038435
0_05_06_1613091731-yase,61.1635,720,960,yuv420p,120.0,960,8,2415951
0_05_06_1613119407-yase,61.7189,1080,1920,yuv420p,30.0,240,8,5390970
0_05_06_1614664659-yase,55.3796,1920,1080,yuv420p,30.0,240,8,4407164
0_05_06_1615392409-yase,54.759,720,1280,yuv420p,30.0,240,8,1426927
0_05_06_1615763825-yase,63.1469,1080,1916,yuv420p,24.0,192,8,2708343
0_05_06_1616932187-yase,35.745,1920,1080,yuv420p,30.0,240,8,5609069
0_05_06_1617168003-yase,32.0472,1080,1920,yuv420p,30.0,240,8,1809768
0_05_06_1618080412-yase,42.0761,1920,1080,yuv420p,30.0,240,8,3036228
0_05_06_1620990123-yase,40.2034,1920,1080,yuv420p,60.0,480,8,9132243
0_05_06_500001603182962-yase,52.8714,640,360,yuv420p,30.0,240,8,699067
0_05_06_500001603215964-yase,43.5525,1920,1080,yuv420p,30.0,240,8,2447763
0_05_06_500001604826768-yase,58.2334,1920,1080,yuv420p,30.0,240,8,2004756
0_05_06_500001613590213-yase,64.5491,1080,1920,yuv420p,30.0,240,8,659837
0_05_06_500001616373450-yase,64.7147,1080,1920,yuv420p,30.0,240,8,758993
0_05_07_1601199639-yase,40.0466,1080,1440,yuv420p,30.0,240,8,2688850
0_05_07_1601465729-yase,57.4922,720,1280,yuv420p,30.0,240,8,2155345
0_05_07_1601710030-yase,62.7379,3840,2160,yuv420p10le,50.0,400,10,12306020
0_05_07_1602603270-yase,55.8002,1920,1080,yuv420p,29.97002997002997,240,8,4143759
0_05_07_1604345389-yase,48.2193,720,1280,yuv420p,30.0,239,8,1208488
0_05_07_1604354839-yase,47.581,1280,720,yuv420p,25.0,200,8,1715900
0_05_07_1604373039-yase,67.3264,1080,1920,yuv420p,50.0,400,8,5565816
0_05_07_1604820690-yase,53.8847,1920,1080,yuv420p,30.0,240,8,2077428
0_05_07_1605639069-yase,41.9464,1920,1080,yuv420p,30.0,240,8,4592903
0_05_07_1606739885-yase,46.059,1920,1080,yuv420p,30.0,240,8,4525853
0_05_07_1607968498-yase,48.5916,1920,1080,yuv420p,30.0,240,8,3518054
0_05_07_1608316588-yase,53.2999,1080,1920,yuv420p,60.0,480,8,6097339
0_05_07_1608810575-yase,37.4339,1920,1080,yuv420p,30.0,240,8,5533834
0_05_07_1609477021-yase,55.8691,1080,1920,yuv420p,30.0,240,8,2094089
0_05_07_1610384401-yase,60.8657,1920,1080,yuv420p,30.0,240,8,2312225
0_05_07_1610449376-yase,39.1795,640,360,yuv420p,30.0,240,8,1118852
0_05_07_1611517062-yase,57.4251,1080,1920,yuv420p,30.0,240,8,1975319
0_05_07_1611671253-yase,44.8282,1440,1080,yuv420p,30.0,240,8,2341727
0_05_07_1611770302-yase,41.6283,1920,1080,yuv420p,30.0,240,8,4218493
0_05_07_1612376610-yase,47.7374,1922,1080,yuv420p,30.0,240,8,1879416
0_05_07_1614102218-yase,23.0347,1080,1920,yuv420p,30.0,240,8,3923022
0_05_07_1614256729-yase,46.2735,1920,1080,yuv420p,60.0,480,8,6201838
0_05_07_1615709670-yase,65.2478,1920,1080,yuv420p,30.0,240,8,6610938
0_05_07_1616114360-yase,62.5658,1080,1920,yuv420p,30.0,240,8,8323154
0_05_07_1617556647-yase,51.8384,1920,1080,yuv420p,30.0,240,8,1376027
0_05_07_1618985575-yase,45.5603,1440,2560,yuv420p,60.0,480,8,19221965
0_05_07_1620979542-yase,37.2875,1280,576,yuv420p,33.18114585693321,266,8,1050974
0_05_07_500001603805938-yase,49.2154,1920,1080,yuv420p,30.0,240,8,4030958
0_05_07_500001604101963-yase,47.8924,1920,1080,yuv420p,30.0,240,8,8154532
0_05_07_500001607305645-yase,67.4735,1080,1920,yuv420p,30.0,240,8,580375
0_05_07_500001607345464-yase,54.4397,1080,1920,yuv420p,30.0,240,8,1347343
0_05_07_500001609304824-yase,48.1487,960,720,yuv420p,30.0,240,8,476659
0_05_07_500001610443648-yase,56.6256,720,1440,yuvj420p,30.0,240,8,1570293
0_05_07_500001610469140-yase,26.8012,1280,720,yuv420p,30.0,240,8,2442259
0_05_07_500001611403808-yase,34.3719,1440,2560,yuv420p,60.0,480,8,6805006
0_05_07_500001611413981-yase,41.2291,854,480,yuv420p,30.0,240,8,279082
0_05_07_500001615651665-yase,43.6996,1920,1080,yuv420p,30.0,240,8,6617331
0_05_07_500001615706878-yase,47.7396,1920,1080,yuv420p,30.0,240,8,6315996
0_05_08_25642865711-yase,51.0499,1920,1080,yuv420p,30.0,240,8,1335648
0_05_08_25643783388-yase,40.6856,1080,2118,yuv420p,30.0,240,8,3667339
0_05_08_25659183322-yase,42.4156,1920,1080,yuv420p,30.0,240,8,7912847
0_05_08_25684869312-yase,57.5349,1920,1080,yuv420p,60.0,480,8,10811924
0_05_08_25687755313-yase,44.5451,3840,2160,yuv420p,30.0,240,8,21519517
0_05_08_25695947680-yase,60.2438,720,960,yuv420p,30.0,240,8,2598726
0_05_08_25697649509-yase,35.7641,1920,1080,yuv420p,30.0,240,8,5138345
0_05_08_25698111098-yase,54.2143,1920,1080,yuv420p,30.0,240,8,2482767
0_05_08_25699158974-yase,33.5584,1920,1080,yuv420p,30.0,240,8,6265224
0_05_08_25703354270-yase,47.2031,1920,1080,yuv420p,30.0,240,8,4716442
0_05_08_25704402378-yase,64.2699,720,1280,yuv420p,30.0,240,8,1655780
0_05_08_25712853336-yase,47.1976,1920,1080,yuv420p,60.0,480,8,4170074
0_05_08_25715214877-yase,57.5739,1920,1080,yuv420p,30.0,240,8,2890293
0_05_08_25719866230-yase,56.6636,1080,1920,yuv420p,30.0,240,8,8418813
0_05_08_25721242585-yase,40.5115,854,480,yuv420p,30.0,240,8,667367
0_05_08_25729304948-yase,62.0905,1920,1080,yuv420p,30.0,240,8,11978272
0_05_08_25738805715-yase,60.8726,1080,1920,yuv420p,30.0,240,8,3770753
0_05_08_25741495720-yase,53.7095,854,480,yuv420p,24.0,192,8,61889
0_05_08_25747981691-yase,56.7834,1920,1080,yuv420p,120.0,959,8,4261859
0_05_08_25755388080-yase,56.8074,1920,1080,yuv420p,59.94005994005994,480,8,3293021
0_05_08_25769018458-yase,44.6604,1080,1926,yuv420p,30.0,240,8,4791088
0_05_08_25769412848-yase,42.0642,1080,1920,yuv420p,30.0,240,8,4744909
0_05_08_25782126659-yase,35.4772,1280,720,yuv420p,24.0,192,8,2369549
0_05_08_25793855682-yase,33.6163,1280,720,yuv420p,30.0,240,8,1708465
0_05_08_25813648679-yase,62.7768,1080,1920,yuv420p,60.0,480,8,8975689
0_05_08_25816076092-yase,41.8685,1920,1080,yuv420p,50.0,400,8,1861889
0_05_08_25816401682-yase,47.0209,1920,1080,yuv420p,60.0,480,8,5403118
0_05_08_25820136726-yase,57.9647,1920,1080,yuv420p,25.0,200,8,1335291
0_05_08_25820727940-yase,31.285,1920,1080,yuv420p,30.0,240,8,5469818
0_05_08_25837503034-yase,39.0162,1920,1080,yuv420p,29.97002997002997,240,8,6237663
0_05_08_25837768646-yase,46.4691,1936,1080,yuv420p,30.0,240,8,4247963
0_05_08_25864242916-yase,43.2768,1280,720,yuv420p,25.0,200,8,2370796
0_05_08_25879056351-yase,44.2844,1920,1080,yuv420p,60.0,480,8,17405050
0_05_08_25889934009-yase,56.7842,720,1280,yuv420p,24.0064017071219,193,8,1889418
0_05_08_25893473941-yase,49.0037,1080,1080,yuv420p,30.0,240,8,1001580
0_05_08_25898584991-yase,57.0164,1920,1080,yuv420p,30.0,240,8,4324496
0_05_08_25909004435-yase,60.0768,1080,1920,yuv420p,60.02047625885455,480,8,6361153
0_05_08_25972509529-yase,58.5014,3840,2160,yuv420p,30.0,240,8,21828755
0_05_08_500001659320657-yase,32.1405,1440,1080,yuv420p,30.0,240,8,1665309
0_06_00_1356298453,43.251,1920,1080,yuv420p,60.0,480,8,17529723
0_06_00_1443226944,48.9821,1440,1080,yuv420p,30.0,240,0,12687952
0_06_00_1483846691,27.6375,1920,1080,yuv420p,30.0,240,0,11098773
0_06_00_1487647306,30.3081,960,720,yuv420p,30.0,242,8,2587809
0_06_00_1499225731,48.2682,1080,1920,yuv420p,30.0,240,8,8298466
0_06_00_1514763561,35.9183,2160,2160,yuv420p,30.0,240,0,7123583
0_06_00_1516064973,50.1785,1920,1080,yuv420p,25.0,201,8,9018440
0_06_00_1522425162,32.0184,1080,1920,yuv420p,30.0,240,8,10064200
0_06_00_1523540252,59.8672,886,1920,yuv420p,59.94005994005994,480,0,17712807
0_06_00_1525049053,42.4455,1080,1920,yuv420p,30.0,240,8,15847326
0_06_00_1525319964,45.8069,1920,1080,yuv420p,30.0,240,8,9464054
0_06_00_1525518700,54.4772,2160,3840,yuv420p,30.0,242,8,14534267
